Processo,Ano,Tipo,Situação,Ementa,Protocolo,Data
6774,2021,Documentos Diversos,Tramitando,"Encaminha a medição 06 - contrato 425/20 - Execução de serviço de reforma/ampliação da Escola Municipal - EMEF Profª Maria Ofélia Veneziani Pedrosa - nota fiscal 297 - valor R$ 113.918,28.",8894,31/05/2021
6773,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal de São José dos Campos a manutenção de muro de contenção (gabião) localizado no Jd. Telespark.,8892,31/05/2021
6772,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal a realização de fiscalização quanto à constante falta de água no bairro Parque Interlagos. ,8891,31/05/2021
5631,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento à Comissão Permanente para parecer APENAS na Emenda nº 1 ao Projeto de Lei nº 267/2021, Processo nº 5631/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 16 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8860,31/05/2021
6756,2021,Moção,Tramitando,"Solicita que seja encaminhada Moção de Congratulações à Guarda Civil Municipal, face ao seu excelente serviço prestado ao Município de São José dos Campos.",8855,28/05/2021
6755,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de manutenção da calçada na Rua Siqueira Campos, próximo ao nº 1034 – Vila Maria",8854,28/05/2021
6754,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar manutenção das tampas da boca de lobo na Estrada do Capão Grosso, próximo ao nº 1001 (em frente à rua 12), bairro Capão Grosso I.",8853,28/05/2021
6753,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudo técnico para implantação de um redutor de velocidade ou outras medidas cabíveis na Rua João Mariano de Assis, próximo ao nº 29, no bairro Parque Nova Esperança.",8852,28/05/2021
6752,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de destoca na Rua Pouso Alegre, nº 60, no bairro Bosque dos Eucaliptos.",8851,28/05/2021
6751,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar serviço de manutenção referente a substituição de lâmpada piscando (acende e apaga) do poste de iluminação, na Avenida Vinte e Três de Dezembro, próximo ao nº 67, no bairro Jardim das Cerejeiras.  ",8850,28/05/2021
6750,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de manutenção no parquinho da praça situada na Rua João Ávila, no bairro Jardim Castanheiras.",8849,28/05/2021
6748,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar a retirada de entulhos na Avenida Presidente Tancredo Neves, próximo ao nº 210, no bairro Jardim Nova Michigan.",8846,28/05/2021
6747,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o corte de grama na Praça situada na Rua Francisco Moreira de Souza, em frente ao n° 123, no bairro Jardim Nova Michigan.",8845,28/05/2021
6746,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, melhorias na linha de ônibus 201 - Bairrinho / Terminal Central.",8844,28/05/2021
6745,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a inclusão dos agentes de mobilidade urbana, como prioritários à vacinação contra a COVID-19.",8843,28/05/2021
6744,2021,Requerimento,Tramitando,Requer a Prefeitura Municipal Visita Social em caráter de URGÊNCIA para Sra. Simone Francisca de Macedo.

,8842,28/05/2021
6743,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal, para que em conjunto à GCM, reforce as rondas, principalmente em situação de pandemia, para coibir e dispersar festas clandestinas (fluxos) que acontecem aos finais de semana em frente à entrada do condomínio Reserva Aruanã e do Condomínio Reserva Rudá.",8841,28/05/2021
6742,2021,Indicação,Tramitando,"Solicita á Prefeitura Municipal, que seja verificado sobre denúncia de maus tratos aos animais ( vacas, bois e bezerros); que encontram-se  próximos ao acesso á comunidade Beira Rio, na Avenida Doutor Dilson Lara, Residencial Montserrat, bairro Urbanova.",8840,28/05/2021
6741,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudos visando a implantação de linha de ônibus para atender o bairro Floresta.",8839,28/05/2021
6739,2021,Indicação,Tramitando,"Solicita á Prefeitura Municipal, serviços de limpeza de bueiro em área institucional, localizado á rua Rui Sergio Rodrigues de Moura, residencial Portal da Serra; bairro Urbanova.


",8837,28/05/2021
6737,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal estudo para implantação de placa Antifluxo na avenida Benedito Bento, localizada no jardim Morumbi.



",8835,28/05/2021
6736,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, em conjunto com a Secretária de Urbanismo e Sustentabilidade, estudos para “SUPRESSÃO” de árvore, localizado à Av. Engº Francisco Prestes Maia, 593, bairro Jardim das Indústrias.






		
",8834,28/05/2021
6735,2021,Requerimento,Tramitando,"Solicita a Prefeitura Municipal o agendamento da consulta com o Especialista em Gastroenterologista Infantil, para a criança Marcio Gabriel Tertuliano dos Santos, inscrito no CRA n. 1013260.",8833,28/05/2021
6734,2021,Requerimento,Tramitando,Parabeniza Kamila Barbosa pela participação no Campeonato Pan-Americano Sênior de Wrestling 2021.,8832,28/05/2021
6733,2021,Requerimento,Tramitando,Parabeniza Grabriela Rocha pela participação no Campeonato Pan-Americano Sênior de Wrestling 2021.,8831,28/05/2021
6732,2021,Requerimento,Tramitando,Parabeniza Ronisson Brandão pela participação no Campeonato Pan-Americano Sênior de Wrestling 2021.,8830,28/05/2021
6731,2021,Requerimento,Tramitando,Parabeniza Isaque Conserva pela participação no Campeonato Pan-Americano Sênior de Wrestling 2021,8829,28/05/2021
6730,2021,Requerimento,Tramitando,Parabeniza Nisdany Perez pelo excelente trabalho realizado com a equipe que irá competir no Campeonato Pan-Americano Sênior de Wrestling 2021.,8828,28/05/2021
6728,2021,Requerimento,Tramitando,Parabeniza Laís Nunes pela participação no Campeonato Pan-Americano Sênior de Wrestling 2021.,8825,28/05/2021
6727,2021,Requerimento,Tramitando,"Registra e parabeniza a Diocese de São José dos Campos pela campanha de arrecadação de alimentos, Diocese SJC Contra Fome.",8824,28/05/2021
6634,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 327/2021, Processo nº 6634/2021, de autoria do Poder Executivo, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.

Caso se confirme a antecipação do parecer pelo membro RELATOR, garante-se aos DEMAIS MEMBROS da Comissão o prazo até 11 de junho de 2021 para manifestação de seu voto.
",8812,28/05/2021
6634,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 327/2021, Processo nº 6634/2021, de autoria do Poder Executivo, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.

Caso se confirme a antecipação do parecer pelo membro RELATOR, garante-se aos DEMAIS MEMBROS da Comissão o prazo até 11 de junho de 2021 para manifestação de seu voto.
",8811,28/05/2021
6634,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 327/2021, Processo nº 6634/2021, de autoria do Poder Executivo, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.

Caso se confirme a antecipação do parecer pelo membro RELATOR, garante-se aos DEMAIS MEMBROS da Comissão o prazo até 11 de junho de 2021 para manifestação de seu voto.
",8810,28/05/2021
6720,2021,Documentos Diversos,Tramitando,"Encaminha ofício s/n, de 26 de maio de 2021, requerendo a imunização dos seus diretores, empregados e prestadores de serviços, e reiterando a oferta de realizar no sindicato um posto avançado de vacinação.",8809,28/05/2021
6716,2021,Documentos Diversos,Tramitando,"Encaminha o protocolo nº 47 - São José dos Campos 302/19 - medição 21 - contrato 329/19 - Construção da EMEI Jardim Santa Hermínia - nota fiscal 1549 - valor R$ 14.566,25.",8805,28/05/2021
1846,2021,Parecer Jurídico,Tramitando,"Emenda nº 1, protocolada fora do prazo, cuja tramitação foi aprovada por unanimidade em Plenário.",8804,28/05/2021
1846,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Emenda nº 1, protocolada fora do prazo, cuja tramitação foi aprovada por unanimidade na 36ª Sessão Ordinária

Encaminhamento à Comissão Permanentes para parecer na EMENDA nº 1, proposta pelo Ver. Renato Santiago, ao Projeto de Lei nº 92/2021, Processo nº 1846/2021, de mesma autoria, com prazo do RELATOR até 14 de junho de 2021, e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8803,28/05/2021
6665,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8802,28/05/2021
6659,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8801,28/05/2021
6654,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8800,28/05/2021
6653,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8799,28/05/2021
6652,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8798,28/05/2021
6651,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8797,28/05/2021
6650,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8796,28/05/2021
6649,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8795,28/05/2021
6647,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei Complementar foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8794,28/05/2021
6634,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 7 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8793,28/05/2021
6633,2021,Parecer Jurídico,Tramitando,"Certifico que o resumo do Projeto de Lei foi lido na 36ª Sessão Ordinária, realizada em 27 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 14 de junho de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",8792,28/05/2021
6103,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 296/2021, Processo nº 6103/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8789,28/05/2021
6091,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 295/2021, Processo nº 6091/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8788,28/05/2021
6091,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 295/2021, Processo nº 6091/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 14 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8787,28/05/2021
